familyid,hhsize,age,lifesatis,dwellingunit,ownhome,employstatus,salary,owncar,numbercars,ownbusiness,healthins,collegeeduc,highlifesatis,logage,employed,retired
7372,2,79,2,1,1,4,0,1,1,0,1,0,1,4.3694477,0,1
7981,4,45,1,3,0,1,0,1,1,0,1,0,1,3.8066626,1,0
6815,4,52,2,1,1,1,70000,1,2,0,1,1,1,3.9512436,1,0
6261,9,47,3,2,1,3,0,1,2,0,1,0,0,3.8501475,0,0
7528,1,21,2,7,0,7,0,0,0,0,1,0,1,3.0445225,0,0
6508,2,23,3,3,0,1,0,1,2,0,0,0,0,3.1354942,1,0
9046,1,61,0,2,0,5,0,0,0,0,1,0,0,4.1108737,0,0
8566,4,28,3,1,1,7,0,1,2,0,1,0,0,3.3322046,0,0
8485,4,51,2,2,0,1,0,0,0,0,1,0,1,3.9318256,1,0
7593,2,47,3,1,1,1,0,1,2,0,1,0,0,3.8501475,1,0
9183,3,23,2,2,0,2,0,1,2,0,0,0,1,3.1354942,0,0
2202,2,60,3,1,1,1,0,1,1,0,1,0,0,4.0943446,1,0
1810,2,40,2,1,1,1,45000,1,1,0,1,0,1,3.6888795,1,0
2509,1,45,2,1,1,6,0,0,0,0,0,0,1,3.8066626,0,0
448,6,49,2,1,1,1,0,1,5,0,1,0,1,3.8918202,1,0
4365,5,72,3,1,1,4,0,1,4,0,1,0,0,4.2766662,0,1
6202,4,42,3,1,0,1,80000,1,2,0,1,0,0,3.7376697,1,0
6919,2,41,2,1,0,3,0,1,1,0,1,0,1,3.713572,0,0
3289,2,51,1,1,1,1,38500,1,2,0,1,1,1,3.9318256,1,0
3440,1,72,1,1,1,2,0,0,0,0,1,0,1,4.2766662,0,0
8765,2,64,3,1,1,1,0,1,2,0,1,0,0,4.1588831,1,0
6431,1,26,2,3,0,1,0,1,1,0,1,0,1,3.2580965,1,0
7530,2,23,1,3,0,1,0,1,1,0,1,0,1,3.1354942,1,0
9039,4,66,2,1,1,1,1100,1,3,0,1,0,1,4.1896548,1,0
8974,7,38,2,1,0,1,0,1,3,0,1,0,1,3.6375861,1,0
7713,5,37,2,1,1,1,0,1,2,0,1,0,1,3.6109178,1,0
3255,2,62,2,1,0,1,1600,1,2,0,1,0,1,4.1271343,1,0
3297,4,37,2,3,0,1,48000,1,2,0,1,0,1,3.6109178,1,0
3504,6,34,2,1,1,1,0,1,2,0,1,1,1,3.5263605,1,0
3214,5,37,2,1,0,1,0,1,1,0,1,0,1,3.6109178,1,0
1855,2,24,3,2,0,1,0,0,0,0,0,0,0,3.1780539,1,0
1900,2,22,3,1,0,1,0,1,1,0,1,0,0,3.0910425,1,0
2311,2,61,1,1,1,5,0,1,1,0,1,0,1,4.1108737,0,0
2184,2,59,2,1,1,6,0,1,1,0,1,0,1,4.0775375,0,0
9234,4,54,4,1,1,1,200000,1,2,0,1,0,0,3.9889841,1,0
9337,2,59,3,1,1,5,0,0,0,0,0,0,0,4.0775375,0,0
7158,5,36,1,1,0,1,0,1,2,0,1,0,1,3.583519,1,0
2453,2,81,2,1,0,4,0,0,0,0,1,0,1,4.3944492,0,1
1281,5,37,2,1,0,1,0,1,2,0,1,0,1,3.6109178,1,0
7710,2,65,2,1,1,5,0,1,2,0,1,0,1,4.1743875,0,0
6520,2,33,3,1,0,1,0,1,1,0,1,0,0,3.4965076,1,0
5840,4,39,2,1,1,1,105000,1,2,0,1,0,1,3.6635616,1,0
8703,4,32,1,3,0,1,0,1,2,0,1,0,1,3.4657359,1,0
9456,4,26,1,3,0,3,0,1,3,0,1,1,1,3.2580965,0,0
7776,1,85,4,1,0,4,0,0,0,0,1,0,0,4.4426513,0,1
8731,5,34,2,1,0,1,0,1,3,0,1,0,1,3.5263605,1,0
7546,7,47,4,1,1,1,0,1,4,0,1,0,0,3.8501475,1,0
7670,3,27,2,3,0,1,0,0,0,0,1,0,1,3.2958369,1,0
8026,3,77,1,1,0,4,0,1,1,0,1,0,1,4.3438053,0,1
8825,5,39,1,1,1,1,2200,1,2,0,1,0,1,3.6635616,1,0
7950,3,44,2,1,0,6,0,1,1,0,1,0,1,3.7841897,0,0
9213,7,45,1,1,1,1,0,1,2,0,1,1,1,3.8066626,1,0
5681,4,28,1,3,0,3,0,1,2,0,1,0,1,3.3322046,0,0
8063,3,28,2,3,0,1,0,1,2,0,1,0,1,3.3322046,1,0
8009,3,57,2,1,1,1,0,1,2,0,1,0,1,4.0430512,1,0
6749,2,31,3,1,1,1,56000,1,2,0,1,0,0,3.4339871,1,0
8716,2,30,1,3,0,1,0,1,2,0,1,1,1,3.4011974,1,0
2313,2,70,2,1,1,4,0,1,2,0,1,0,1,4.2484951,0,1
2254,6,49,1,1,1,1,0,1,4,0,1,0,1,3.8918202,1,0
3551,6,46,2,1,1,1,0,1,2,0,1,0,1,3.8286414,1,0
7379,4,61,1,1,0,5,0,1,1,0,1,0,1,4.1108737,0,0
6630,4,30,2,1,0,1,0,1,2,1,1,0,1,3.4011974,1,0
9229,10,44,1,1,0,1,0,1,1,0,1,0,1,3.7841897,1,0
8025,3,26,1,3,0,1,0,1,1,0,1,0,1,3.2580965,1,0
8523,2,67,3,1,0,4,0,1,1,0,1,0,0,4.2046928,0,1
8804,3,37,2,1,1,1,0,1,1,0,1,0,1,3.6109178,1,0
6923,1,35,3,1,0,1,0,1,2,0,1,0,0,3.5553482,1,0
8284,3,34,2,1,0,1,0,1,3,0,1,0,1,3.5263605,1,0
9166,1,29,2,3,0,1,0,1,2,0,1,0,1,3.3672957,1,0
6381,2,27,2,1,0,1,0,1,2,1,1,1,1,3.2958369,1,0
7902,5,69,4,1,1,4,0,1,2,0,1,0,0,4.2341065,0,1
7763,7,39,2,1,1,1,0,1,2,0,1,0,1,3.6635616,1,0
7279,3,27,2,1,0,1,0,1,2,0,1,0,1,3.2958369,1,0
2472,3,53,2,4,0,1,0,1,3,0,1,0,1,3.9702919,1,0
7777,2,53,1,4,0,1,1200,1,2,0,1,0,1,3.9702919,1,0
9349,1,55,1,1,1,1,0,1,1,0,1,0,1,4.0073333,1,0
7089,2,37,3,1,0,1,0,1,1,0,1,0,0,3.6109178,1,0
7699,4,40,1,1,1,1,0,1,3,0,1,0,1,3.6888795,1,0
8478,4,41,3,3,0,1,0,1,2,0,1,0,0,3.713572,1,0
9250,3,55,2,1,1,1,0,1,3,0,1,0,1,4.0073333,1,0
6231,5,31,4,1,0,1,0,1,2,0,1,0,0,3.4339871,1,0
3356,1,71,3,1,1,4,0,1,1,0,1,0,0,4.2626801,0,1
3247,4,43,2,1,1,1,0,0,0,0,1,0,1,3.7612002,1,0
3265,6,41,2,1,1,1,0,1,2,0,1,0,1,3.713572,1,0
3296,2,38,1,1,1,1,0,1,1,0,1,0,1,3.6375861,1,0
3306,2,18,1,1,0,1,0,0,0,0,1,0,1,2.8903718,1,0
3298,4,35,2,4,0,1,0,1,1,0,1,0,1,3.5553482,1,0
2479,3,80,2,1,1,4,0,1,1,0,1,0,1,4.3820267,0,1
527,2,75,8,3,1,4,0,1,1,0,1,0,0,4.3174882,0,1
424,4,60,3,1,1,6,0,1,2,0,1,1,0,4.0943446,0,0
6975,3,31,1,1,0,1,0,0,0,0,1,0,1,3.4339871,1,0
6871,2,52,9,1,1,1,0,1,1,0,1,0,0,3.9512436,1,0
8783,2,26,2,1,0,1,80000,1,2,0,1,1,1,3.2580965,1,0
7585,5,43,2,1,1,1,0,1,2,0,1,0,1,3.7612002,1,0
4881,1,66,2,6,0,1,0,1,1,0,1,0,1,4.1896548,1,0
9201,2,61,2,3,0,1,1000,1,1,0,1,0,1,4.1108737,1,0
6785,1,33,2,3,0,1,52000,1,1,0,1,0,1,3.4965076,1,0
7623,2,29,2,3,0,1,0,1,2,0,1,0,1,3.3672957,1,0
2374,3,55,2,6,1,1,0,1,3,0,1,0,1,4.0073333,1,0
2384,2,49,2,2,0,1,650,1,1,0,1,0,1,3.8918202,1,0
2233,6,56,4,1,1,1,800,1,2,0,1,0,0,4.0253515,1,0
1879,2,42,2,3,0,1,0,1,1,0,1,0,1,3.7376697,1,0
3322,3,64,3,3,0,1,0,1,2,0,1,0,0,4.1588831,1,0
3684,2,49,3,3,0,1,0,1,2,0,1,0,0,3.8918202,1,0
3519,5,38,2,1,1,1,140000,1,2,0,1,0,1,3.6375861,1,0
2343,2,66,2,1,1,1,0,1,2,0,1,0,1,4.1896548,1,0
2097,1,73,2,2,0,4,0,0,0,0,1,0,1,4.2904596,0,1
1835,1,38,3,2,0,1,0,0,0,0,0,0,0,3.6375861,1,0
9014,6,64,8,1,1,1,0,1,4,0,1,0,0,4.1588831,1,0
9261,5,36,2,1,1,1,70000,1,2,0,1,0,1,3.583519,1,0
7230,5,39,2,1,0,1,0,1,2,1,1,0,1,3.6635616,1,0
2243,4,49,1,1,1,1,0,1,3,0,1,0,1,3.8918202,1,0
1792,4,27,1,1,1,1,0,1,2,0,1,0,1,3.2958369,1,0
7076,1,53,3,3,0,3,0,1,1,0,1,0,0,3.9702919,0,0
8823,3,39,3,1,1,1,150000,1,3,0,1,0,0,3.6635616,1,0
846,4,44,3,1,1,1,0,1,1,0,1,1,0,3.7841897,1,0
1005,4,44,3,1,0,1,0,1,1,0,1,0,0,3.7841897,1,0
840,4,38,3,1,1,1,55000,1,3,0,1,0,0,3.6375861,1,0
2130,4,68,2,1,1,1,0,1,4,0,1,0,1,4.2195077,1,0
2203,4,37,2,1,1,1,0,1,2,0,1,0,1,3.6109178,1,0
3219,1,73,3,3,0,4,0,0,0,0,1,0,0,4.2904596,0,1
3367,4,36,1,3,0,1,0,1,1,0,1,0,1,3.583519,1,0
2470,4,59,1,1,1,1,0,1,4,0,1,0,1,4.0775375,1,0
2025,5,34,1,6,0,1,0,1,2,0,1,0,1,3.5263605,1,0
371,3,66,3,1,0,1,0,1,2,1,1,0,0,4.1896548,1,0
141,5,34,1,1,1,1,315000,1,2,0,1,1,1,3.5263605,1,0
140,3,38,2,1,1,1,135000,1,4,0,1,1,1,3.6375861,1,0
3701,3,40,2,3,0,1,0,1,3,0,1,0,1,3.6888795,1,0
2163,5,59,1,1,1,1,0,1,3,0,1,0,1,4.0775375,1,0
3505,3,56,2,1,1,1,90000,1,4,0,1,0,1,4.0253515,1,0
5598,2,38,2,1,1,1,100000,1,2,0,1,0,1,3.6375861,1,0
9369,3,36,2,1,1,1,140000,1,2,0,1,1,1,3.583519,1,0
9037,1,75,2,1,1,4,0,1,1,0,0,0,1,4.3174882,0,1
3757,2,26,3,1,1,7,2000,1,3,1,1,0,0,3.2580965,0,0
344,1,37,3,3,1,1,102000,1,1,0,1,0,0,3.6109178,1,0
3676,2,51,2,3,0,1,0,1,1,0,1,0,1,3.9318256,1,0
8385,3,83,2,1,1,4,0,1,1,0,1,0,1,4.4188404,0,1
9389,1,30,3,1,0,1,0,1,1,0,1,0,0,3.4011974,1,0
94,1,32,3,1,1,3,0,0,0,0,0,0,0,3.4657359,0,0
6733,5,33,2,1,1,1,0,1,2,0,1,0,1,3.4965076,1,0
7163,3,79,2,1,1,4,0,1,1,0,1,0,1,4.3694477,0,1
5336,2,29,1,3,0,1,0,1,1,0,1,0,1,3.3672957,1,0
887,3,42,2,1,1,1,0,1,3,1,1,0,1,3.7376697,1,0
9054,5,38,2,1,1,1,1500,1,2,0,1,1,1,3.6375861,1,0
963,6,44,2,1,1,1,0,1,2,0,1,0,1,3.7841897,1,0
673,2,39,1,1,0,1,0,1,2,0,1,0,1,3.6635616,1,0
8372,2,58,4,1,1,3,0,1,1,0,0,0,0,4.0604429,0,0
7895,4,33,1,1,1,1,0,1,2,0,1,0,1,3.4965076,1,0
8725,1,30,1,3,0,1,0,0,0,0,1,0,1,3.4011974,1,0
5887,4,27,2,1,0,1,1300,1,2,0,1,0,1,3.2958369,1,0
8389,1,24,3,3,0,1,0,1,1,0,0,0,0,3.1780539,1,0
9117,2,22,2,7,0,1,0,0,0,0,0,0,1,3.0910425,1,0
8435,4,34,2,3,0,1,0,1,2,0,1,0,1,3.5263605,1,0
7618,3,27,1,3,0,1,0,1,1,0,1,0,1,3.2958369,1,0
7468,1,75,3,1,0,4,0,0,0,0,1,0,0,4.3174882,0,1
7809,5,51,1,1,0,1,0,1,1,0,1,0,1,3.9318256,1,0
8005,3,44,1,1,1,1,6250,1,3,0,1,1,1,3.7841897,1,0
9189,3,60,3,1,1,5,0,1,2,0,1,0,0,4.0943446,0,0
5924,1,31,3,1,0,1,0,1,1,0,1,0,0,3.4339871,1,0
8127,1,27,2,4,0,2,0,1,1,0,1,0,1,3.2958369,0,0
6425,3,25,4,3,0,1,0,1,1,0,1,0,0,3.2188759,1,0
7830,2,66,3,1,0,5,0,1,1,0,1,0,0,4.1896548,0,0
2365,4,70,8,1,0,2,0,1,1,0,1,0,0,4.2484951,0,0
2466,4,40,3,1,0,1,0,1,1,0,1,0,0,3.6888795,1,0
7394,6,52,2,1,1,1,0,1,4,0,1,0,1,3.9512436,1,0
8679,4,27,2,3,0,3,0,0,0,0,1,0,1,3.2958369,0,0
5889,4,24,1,4,0,1,0,1,2,0,1,0,1,3.1780539,1,0
9017,2,66,1,6,1,1,0,1,2,0,1,1,1,4.1896548,1,0
6502,3,49,2,1,1,1,160000,1,2,0,1,1,1,3.8918202,1,0
5153,2,34,1,3,1,1,170000,1,2,0,1,1,1,3.5263605,1,0
6474,9,35,2,1,1,1,2000,1,2,0,1,0,1,3.5553482,1,0
1641,3,70,2,1,1,4,0,1,4,0,1,0,1,4.2484951,0,1
2444,3,30,2,1,1,3,0,1,2,0,1,1,1,3.4011974,0,0
1923,3,49,2,3,0,1,9999999,1,1,0,1,0,1,3.8918202,1,0
2274,3,53,2,1,1,1,60000,1,1,0,1,0,1,3.9702919,1,0
2225,3,63,1,2,0,1,100000,1,1,0,1,0,1,4.1431346,1,0
1346,5,43,2,1,1,1,134000,1,2,0,1,1,1,3.7612002,1,0
8647,1,71,3,3,0,4,0,0,0,0,1,0,0,4.2626801,0,1
7386,4,53,2,3,0,5,0,1,1,0,1,0,1,3.9702919,0,0
3381,7,45,1,1,1,1,0,1,2,0,1,0,1,3.8066626,1,0
767,3,58,5,1,1,3,0,1,2,0,1,0,0,4.0604429,0,0
8933,3,53,1,4,0,1,1500,0,0,0,1,0,1,3.9702919,1,0
3753,5,55,3,1,1,1,0,1,3,0,1,0,0,4.0073333,1,0
3523,2,47,2,1,0,1,0,1,2,0,0,0,1,3.8501475,1,0
3342,2,23,1,1,0,1,0,1,1,0,0,0,1,3.1354942,1,0
3638,2,67,2,1,0,1,0,1,2,0,1,0,1,4.2046928,1,0
7676,4,50,1,1,0,7,0,1,2,0,1,0,1,3.9120231,0,0
7975,1,58,2,1,1,1,0,0,0,0,1,0,1,4.0604429,1,0
7537,3,39,3,1,0,1,0,1,1,0,1,0,0,3.6635616,1,0
6555,5,38,1,1,1,1,0,1,2,0,1,0,1,3.6375861,1,0
8693,4,41,1,1,0,1,0,1,2,0,1,0,1,3.713572,1,0
7972,4,28,3,1,0,1,0,1,3,0,1,0,0,3.3322046,1,0
7783,6,57,1,1,1,1,0,1,3,0,1,0,1,4.0430512,1,0
2279,4,51,2,1,1,1,0,1,3,0,1,1,1,3.9318256,1,0
933,4,48,1,3,0,1,0,1,3,0,0,0,1,3.871201,1,0
436,3,46,2,3,0,1,0,1,1,0,1,0,1,3.8286414,1,0
2448,3,60,3,1,0,1,0,1,2,0,0,0,0,4.0943446,1,0
1767,1,33,2,3,0,1,0,1,1,0,0,0,1,3.4965076,1,0
1599,6,40,1,3,0,1,0,1,2,0,1,1,1,3.6888795,1,0
8740,4,58,4,1,0,1,0,1,2,0,1,0,0,4.0604429,1,0
51,2,60,1,3,1,3,0,1,1,0,0,0,1,4.0943446,0,0
7509,3,56,2,1,1,1,0,1,3,0,1,0,1,4.0253515,1,0
9584,4,31,1,1,1,1,73000,0,0,0,0,0,1,3.4339871,1,0
6522,4,35,2,1,0,1,1500,1,2,0,1,1,1,3.5553482,1,0
9145,2,66,3,1,1,4,0,1,1,0,1,0,0,4.1896548,0,1
8662,2,56,3,1,1,1,9999999,1,3,0,1,1,0,4.0253515,1,0
9423,2,22,2,3,0,1,0,1,1,0,1,1,1,3.0910425,1,0
3278,4,34,3,1,0,7,0,1,2,0,1,0,0,3.5263605,0,0
3573,1,33,3,1,1,1,0,1,1,0,1,0,0,3.4965076,1,0
3253,2,40,2,1,1,1,0,1,2,0,1,0,1,3.6888795,1,0
3170,2,31,3,2,0,1,0,1,2,0,1,0,0,3.4339871,1,0
7701,3,68,1,1,1,4,0,1,2,0,1,0,1,4.2195077,0,1
930,4,36,2,1,1,1,56000,1,2,0,1,1,1,3.583519,1,0
2245,4,53,2,1,1,1,0,1,4,0,1,0,1,3.9702919,1,0
8991,2,68,3,1,1,1,0,1,2,0,1,0,0,4.2195077,1,0
7467,1,27,2,3,1,1,43000,1,1,0,1,0,1,3.2958369,1,0
9412,1,37,2,1,1,1,0,1,1,0,1,0,1,3.6109178,1,0
9239,5,26,3,1,0,3,0,1,1,0,1,0,0,3.2580965,0,0
9488,4,40,1,1,1,1,0,1,2,0,1,0,1,3.6888795,1,0
7569,2,62,2,3,0,1,0,1,1,0,1,0,1,4.1271343,1,0
9129,3,36,1,2,0,1,0,1,1,0,1,0,1,3.583519,1,0
5973,4,58,2,1,1,1,0,1,2,0,1,0,1,4.0604429,1,0
7048,2,33,3,3,0,3,0,1,2,0,1,1,0,3.4965076,0,0
3621,2,57,2,1,1,1,0,1,2,0,1,0,1,4.0430512,1,0
3033,5,28,1,1,1,1,52000,1,3,0,1,0,1,3.3322046,1,0
2934,4,27,2,1,1,1,0,1,2,0,1,0,1,3.2958369,1,0
3613,2,23,1,1,0,1,0,1,1,0,1,0,1,3.1354942,1,0
8651,5,47,2,1,0,1,0,1,4,0,0,0,1,3.8501475,1,0
8599,4,62,1,1,1,4,0,1,2,0,1,0,1,4.1271343,0,1
8396,5,35,2,6,0,1,0,1,1,0,1,0,1,3.5553482,1,0
9227,2,30,3,1,0,1,0,1,1,0,1,0,0,3.4011974,1,0
2102,2,73,1,1,1,4,0,1,1,0,1,0,1,4.2904596,0,1
7381,1,72,3,3,0,4,0,1,1,0,1,0,0,4.2766662,0,1
3589,2,26,2,3,0,1,0,0,0,0,0,0,1,3.2580965,1,0
3293,2,53,2,3,0,1,0,1,2,0,0,0,1,3.9702919,1,0
7951,4,57,2,1,1,3,0,1,3,0,1,0,1,4.0430512,0,0
7995,4,35,1,1,1,1,0,1,2,0,1,0,1,3.5553482,1,0
7952,2,32,3,1,0,1,0,0,0,0,1,0,0,3.4657359,1,0
8123,1,54,3,1,1,2,0,1,1,0,1,0,0,3.9889841,0,0
5910,3,26,2,3,0,1,0,1,1,0,1,0,1,3.2580965,1,0
8473,1,24,2,3,0,1,0,0,0,0,1,0,1,3.1780539,1,0
9443,2,23,1,3,0,1,0,1,1,0,1,1,1,3.1354942,1,0
8861,3,46,3,1,1,1,120,1,1,0,1,0,0,3.8286414,1,0
2533,4,63,3,3,0,1,0,1,2,0,1,0,0,4.1431346,1,0
2527,5,44,3,2,0,1,0,1,1,0,1,0,0,3.7841897,1,0
50,5,34,2,1,0,1,0,1,1,0,1,0,1,3.5263605,1,0
55,1,34,1,1,1,1,0,1,2,0,1,0,1,3.5263605,1,0
123,1,31,3,3,0,3,0,0,0,0,1,0,0,3.4339871,0,0
175,1,32,1,3,0,1,0,1,1,0,1,0,1,3.4657359,1,0
198,2,32,2,3,0,1,88000,1,1,0,1,0,1,3.4657359,1,0
245,3,39,2,2,0,3,0,1,1,0,1,0,1,3.6635616,0,0
260,3,38,2,1,0,1,0,1,2,0,1,1,1,3.6375861,1,0
305,2,26,1,3,0,1,0,0,0,0,1,1,1,3.2580965,1,0
310,4,36,2,1,1,1,1200,1,2,0,1,0,1,3.583519,1,0
312,2,58,3,1,1,1,90000,1,2,1,1,0,0,4.0604429,1,0
319,1,29,2,3,0,1,75000,1,1,0,1,0,1,3.3672957,1,0
364,1,33,5,3,0,1,0,1,2,0,0,0,0,3.4965076,1,0
373,2,29,2,1,1,1,0,1,1,0,1,1,1,3.3672957,1,0
430,2,28,3,3,0,1,60000,1,1,0,1,0,0,3.3322046,1,0
541,4,41,2,1,0,1,54000,1,2,0,1,0,1,3.713572,1,0
545,4,35,1,1,1,1,0,1,1,0,1,1,1,3.5553482,1,0
579,5,36,1,1,1,1,0,1,2,0,1,0,1,3.583519,1,0
591,5,38,2,1,1,1,0,1,2,0,1,0,1,3.6375861,1,0
614,3,34,1,4,0,1,0,1,3,0,0,0,1,3.5263605,1,0
634,3,33,1,1,1,1,185000,1,1,0,1,0,1,3.4965076,1,0
642,4,25,1,3,0,1,0,1,2,0,1,0,1,3.2188759,1,0
648,1,28,3,1,0,1,6200,1,1,0,1,0,0,3.3322046,1,0
651,5,30,1,1,0,1,0,1,2,0,1,0,1,3.4011974,1,0
677,1,40,1,3,0,1,0,1,1,0,1,0,1,3.6888795,1,0
685,2,34,1,1,1,1,0,1,2,0,1,0,1,3.5263605,1,0
703,1,27,3,1,0,1,2100,1,1,0,1,0,0,3.2958369,1,0
723,5,41,1,3,0,1,0,1,2,0,1,0,1,3.713572,1,0
727,2,63,2,1,1,1,99000,1,4,0,1,0,1,4.1431346,1,0
736,2,70,2,1,0,4,0,1,2,0,1,1,1,4.2484951,0,1
759,2,61,2,1,1,1,0,1,2,0,1,0,1,4.1108737,1,0
765,2,64,3,6,1,3,0,1,2,0,1,1,0,4.1588831,0,0
770,4,30,2,3,0,1,0,1,1,0,1,0,1,3.4011974,1,0
782,3,44,2,1,1,1,0,1,3,1,1,1,1,3.7841897,1,0
783,4,45,2,3,0,1,58000,1,2,0,1,1,1,3.8066626,1,0
812,3,32,1,1,1,1,0,1,2,0,1,0,1,3.4657359,1,0
838,3,29,2,3,0,3,300,1,2,0,1,1,1,3.3672957,0,0
860,3,29,3,1,0,1,100000,1,3,0,1,1,0,3.3672957,1,0
865,4,44,2,1,1,1,25700,1,3,0,1,1,1,3.7841897,1,0
896,2,35,2,1,1,1,0,1,2,1,1,0,1,3.5553482,1,0
915,3,39,2,1,1,1,55000,1,3,1,1,1,1,3.6635616,1,0
959,1,27,2,6,0,1,0,1,1,0,1,0,1,3.2958369,1,0
965,3,36,3,3,0,1,74000,1,1,0,1,0,0,3.583519,1,0
971,4,34,2,3,0,1,0,1,2,1,1,0,1,3.5263605,1,0
973,2,31,1,3,0,1,0,1,4,1,1,1,1,3.4339871,1,0
976,1,44,3,6,1,1,50000,1,1,0,1,0,0,3.7841897,1,0
985,4,32,3,3,0,1,0,1,2,0,1,0,0,3.4657359,1,0
991,3,36,2,3,0,1,83000,1,1,0,1,0,1,3.583519,1,0
993,4,31,3,3,0,1,0,1,3,0,1,0,0,3.4339871,1,0
995,4,40,3,1,1,1,0,1,2,0,1,0,0,3.6888795,1,0
1003,2,21,2,1,1,1,0,1,2,0,1,1,1,3.0445225,1,0
1007,4,37,1,6,0,1,0,1,2,0,1,0,1,3.6109178,1,0
1009,4,44,2,1,1,1,0,1,2,0,1,1,1,3.7841897,1,0
1015,4,29,2,1,1,1,0,1,2,0,1,1,1,3.3672957,1,0
1016,3,44,2,3,0,3,0,1,1,0,1,0,1,3.7841897,0,0
1018,1,22,2,3,0,7,0,0,0,0,1,0,1,3.0910425,0,0
1876,1,29,3,3,0,1,0,1,1,0,1,0,0,3.3672957,1,0
1891,1,25,3,3,0,7,21000,1,1,0,1,0,0,3.2188759,0,0
1918,1,28,3,3,0,1,0,1,1,0,0,0,0,3.3322046,1,0
1942,4,41,2,1,1,1,0,1,4,0,1,0,1,3.713572,1,0
1957,7,25,1,3,0,1,0,1,2,0,1,0,1,3.2188759,1,0
1960,3,32,4,1,1,1,0,1,1,0,1,0,0,3.4657359,1,0
1998,1,36,4,1,1,1,0,1,3,0,1,0,0,3.583519,1,0
2003,4,43,3,1,1,1,120000,1,2,0,1,1,0,3.7612002,1,0
2021,2,42,2,2,0,1,0,1,2,1,1,1,1,3.7376697,1,0
2031,2,30,1,3,0,1,90000,1,1,0,1,1,1,3.4011974,1,0
2037,3,39,4,3,1,1,0,1,2,0,1,0,0,3.6635616,1,0
2046,4,37,2,1,1,1,150000,1,1,1,1,0,1,3.6109178,1,0
2093,5,40,2,1,1,1,0,1,2,0,0,0,1,3.6888795,1,0
2123,4,37,1,1,1,1,110000,1,2,0,1,1,1,3.6109178,1,0
2128,3,66,2,6,0,4,0,1,1,0,1,0,1,4.1896548,0,1
2139,3,60,2,3,0,1,0,1,2,0,1,0,1,4.0943446,1,0
2140,5,39,1,3,0,1,0,1,1,0,1,0,1,3.6635616,1,0
2147,3,28,1,1,0,1,0,1,1,0,1,0,1,3.3322046,1,0
2158,1,22,3,3,0,1,0,0,0,0,1,0,0,3.0910425,1,0
2176,5,65,2,3,0,5,0,1,2,0,1,0,1,4.1743875,0,0
2178,3,35,3,1,0,1,0,1,1,0,1,0,0,3.5553482,1,0
2179,1,33,3,3,0,1,0,1,1,0,1,0,0,3.4965076,1,0
2180,1,31,3,3,0,1,0,1,1,0,0,0,0,3.4339871,1,0
2181,1,22,3,3,0,7,0,1,1,0,1,0,0,3.0910425,0,0
2182,3,37,1,3,0,1,1300,1,1,0,1,0,1,3.6109178,1,0
2186,4,36,2,3,0,1,0,1,1,0,1,0,1,3.583519,1,0
2189,3,38,2,3,0,1,0,1,1,0,1,0,1,3.6375861,1,0
2194,3,44,2,1,0,1,0,1,2,0,0,0,1,3.7841897,1,0
2196,4,33,2,3,0,3,0,1,2,0,1,0,1,3.4965076,0,0
2198,5,59,3,3,0,1,60000,1,3,0,1,0,0,4.0775375,1,0
2211,1,26,2,3,0,1,58000,1,1,0,1,0,1,3.2580965,1,0
2222,1,31,1,3,0,3,0,1,1,0,0,0,1,3.4339871,0,0
2223,5,64,3,3,0,1,0,1,1,0,1,0,0,4.1588831,1,0
2224,2,59,3,3,0,1,0,0,0,0,1,0,0,4.0775375,1,0
2230,4,40,3,6,0,1,9999998,1,2,0,1,0,0,3.6888795,1,0
2231,2,30,3,3,0,1,110000,1,2,0,1,1,0,3.4011974,1,0
2232,3,58,2,1,0,1,0,1,1,0,1,0,1,4.0604429,1,0
2234,4,33,2,3,0,1,0,0,0,0,1,0,1,3.4965076,1,0
2236,2,39,1,3,0,1,0,0,0,0,1,0,1,3.6635616,1,0
2239,2,40,1,3,0,1,750,1,1,0,1,0,1,3.6888795,1,0
2241,5,27,1,1,1,1,0,1,1,0,1,1,1,3.2958369,1,0
2246,5,32,2,1,1,1,0,1,2,0,1,0,1,3.4657359,1,0
2248,1,27,2,3,0,3,0,1,1,0,0,0,1,3.2958369,0,0
2253,5,37,2,1,1,1,500,1,2,0,1,0,1,3.6109178,1,0
2261,7,31,1,1,0,1,0,1,2,0,1,0,1,3.4339871,1,0
2262,4,38,2,4,0,1,250,1,1,0,1,0,1,3.6375861,1,0
2266,3,43,2,1,0,1,0,1,3,0,0,0,1,3.7612002,1,0
2272,4,41,2,3,0,1,0,1,1,0,1,0,1,3.713572,1,0
2276,4,43,1,1,1,1,9999999,1,2,0,1,1,1,3.7612002,1,0
2282,1,25,3,3,0,1,35000,0,0,0,1,0,0,3.2188759,1,0
2288,2,66,3,3,0,1,0,1,1,0,1,0,0,4.1896548,1,0
2296,8,71,2,1,1,6,0,1,2,0,1,0,1,4.2626801,0,0
2298,5,38,3,4,0,3,0,0,0,0,1,0,0,3.6375861,0,0
2300,2,71,2,3,0,1,0,1,1,0,1,0,1,4.2626801,1,0
2304,5,41,2,3,0,1,0,1,2,1,1,0,1,3.713572,1,0
2305,5,35,2,1,1,1,62000,1,2,0,0,1,1,3.5553482,1,0
2306,2,25,3,1,0,1,0,1,1,0,0,0,0,3.2188759,1,0
